time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Plot,Plot,Plot,Plot,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,%K,%D
04-11-2019,11928.9,11989.15,11905.35,11941.3,11945.26667,11945.26667,11945.26667,11615.33052,11427.5915,11371.78932,11282.04055,823049978,748917952.5,71.27699528,63.44525423,NaN,NaN,NaN,NaN,NaN,NaN,31.90361312,169.6885615,137.7849484,92.60489916,91.78633543
05-11-2019,11974.6,11978.95,11861.9,11917.2,11919.35,11919.35,11919.35,11644.07999,11446.79183,11382.58953,11288.36054,631951983,734089351.2,69.47824046,64.33996988,NaN,NaN,NaN,NaN,NaN,NaN,27.81977515,172.5596674,144.7398922,87.55297985,90.61730048
06-11-2019,11911.5,12002.9,11850.25,11966.05,11939.73333,11939.73333,11939.73333,11674.7438,11467.15489,11394.1432,11295.10372,603351024,727596952,71.07182752,65.26884148,NaN,NaN,NaN,NaN,NaN,NaN,25.59967295,176.7394834,151.1398104,93.45761207,91.20516369
07-11-2019,12021.1,12021.4,11946.85,12012.05,11993.43333,11993.43333,11993.43333,11706.8682,11488.52333,11406.37898,11302.23751,562964005,718687703.1,72.52647754,66.0401847,NaN,NaN,NaN,NaN,72.52647754,NaN,24.42387848,181.6696585,157.2457801,98.23800999,93.0828673
08-11-2019,11987.15,12034.15,11888.75,11908.15,11943.68333,11943.68358,11943.68309,11726.0379,11504.97928,11416.31504,11308.26649,789253980,730049502.5,64.62220846,66.09706058,NaN,NaN,NaN,NaN,NaN,NaN,14.34233818,175.1737028,160.8313646,76.81266102,89.50276103
11-11-2019,11879.2,11932.65,11853.95,11913.45,11900.01667,11900.01667,11900.01667,11743.88667,11520.99774,11426.1593,11314.28822,548979999,720608753.3,64.83275518,66.41677485,NaN,NaN,NaN,NaN,NaN,NaN,6.143539738,168.5107893,162.3672495,77.78800147,84.27955749
13-11-2019,11908.3,11946.8,11823.2,11840.45,11870.15,11870.15,11870.15,11753.08318,11533.52528,11434.36308,11319.52366,659035980,724181602.4,59.57374135,66.32576715,NaN,NaN,59.57374135,NaN,NaN,NaN,-5.456323475,155.5468452,161.0031687,64.35406699,72.98490983
14-11-2019,11858.75,11895.65,11802.65,11872.1,11856.8,11856.8,11856.8,11764.41811,11546.80272,11443.03113,11325.02193,559494005,725786502,61.0489863,66.4178692,NaN,NaN,NaN,NaN,NaN,NaN,-11.88886961,146.1420817,158.0309513,70.1785057,70.77352472
15-11-2019,11904.2,11973.65,11879.25,11895.45,11916.11667,11916.11667,11916.11667,11776.89734,11560.47516,11451.98992,11330.69783,580154032,728120753.4,62.14648657,66.58502048,NaN,NaN,NaN,NaN,NaN,NaN,-15.24802629,138.9709184,154.2189447,67.71042396,67.41433222
18-11-2019,11915.15,11946.2,11867.6,11884.5,11899.43333,11899.43333,11899.43333,11787.14521,11573.18202,11460.55448,11336.2083,514351989,713959752.6,61.27456381,66.57502047,NaN,NaN,NaN,NaN,NaN,NaN,-18.65894198,130.8952672,149.5542092,63.21288102,67.0339369
19-11-2019,11919.45,11958.85,11881.75,11940.1,11926.9,11926.9,11926.9,11801.71233,11587.57096,11470.05043,11342.21718,613909987,701983251.7,64.03387357,66.38379932,NaN,NaN,NaN,NaN,NaN,NaN,-17.63390036,127.5118338,145.1457341,62.33480176,64.41936892
20-11-2019,12004.75,12038.6,11966.05,11999.1,12001.25,12001.25,12001.25,11820.51116,11603.70935,11480.52666,11348.75332,646661014,690936251.3,66.74196101,66.2663494,NaN,NaN,NaN,NaN,NaN,NaN,-13.62504972,128.114422,141.7394717,83.25916508,69.60228262
21-11-2019,12025.65,12028.2,11956.9,11968.4,11984.5,11984.5,11984.5,11834.59581,11618.01094,11490.18752,11354.91896,557685998,685612552.3,64.03992652,65.88678677,NaN,NaN,NaN,NaN,NaN,NaN,-13.64954617,124.677539,138.3270851,70.24793388,71.94730024
22-11-2019,11967.3,11968.1,11883.5,11914.4,11922,11922,11922,11842.19621,11629.63405,11498.58776,11360.48594,486815007,674929202.9,59.47858471,65.15333059,NaN,NaN,59.47858471,NaN,NaN,NaN,-17.65662378,116.2563054,133.9129292,47.36172918,66.95627605
25-11-2019,11922.45,12084.5,11919.75,12073.75,12026,12026.00017,12025.99983,11864.24895,11647.05036,11509.97712,11367.58309,534288990,661042252.3,66.95776778,64.84481434,NaN,NaN,NaN,NaN,NaN,NaN,-10.29410688,121.0452956,131.3394025,96.18591449,71.26519252
26-11-2019,12110.2,12132.45,12006.35,12037.7,12058.83333,12058.83333,12058.83333,11880.7681,11662.36995,11520.42707,11374.25092,1201335960,713020100,64.0763565,64.45896549,NaN,NaN,NaN,NaN,NaN,NaN,-8.637812881,120.5421364,129.1799493,71.27046695,71.60603687
27-11-2019,12068.5,12114.9,12055.15,12100.7,12090.25,12090.25,12090.25,11901.71399,11679.55936,11531.91763,11381.47927,584227029,694645299.8,66.76778896,64.15153416,NaN,NaN,NaN,NaN,NaN,NaN,-4.304067581,123.7998648,128.1039324,90.37295331,85.94311158
28-11-2019,12132.1,12158.8,12099.95,12151.15,12136.63333,12136.63333,12136.63333,11925.4698,11698.05312,11544.17965,11389.13769,620478988,689408249.2,68.78465281,63.88426097,NaN,NaN,NaN,NaN,68.78465281,NaN,0.68956839,128.9658928,128.2763245,97.85202864,86.49848296
29-11-2019,12146.2,12147.4,12017.4,12056.05,12073.61667,12073.61667,12073.61667,11937.90601,11712.09221,11554.3157,11395.77363,804430021,658887898.1,61.23973246,63.64265554,NaN,NaN,NaN,NaN,NaN,NaN,-3.455196234,123.9573292,127.4125254,71.14979643,86.45825946
02-12-2019,12137.05,12137.15,12023.7,12048.2,12069.68333,12069.68333,12069.68333,11948.4102,11725.27291,11564.09559,11402.26544,720945021,652168249.5,60.64836688,63.34377066,NaN,NaN,NaN,NaN,NaN,NaN,-7.534491641,117.9944108,125.5289025,68.94566896,79.31583134
03-12-2019,12067.65,12068.6,11956.4,11994.2,12006.4,12006.4,12006.4,11952.77114,11735.81907,11572.61251,11408.15533,605789028,641305202,56.59940741,63.13131824,NaN,NaN,NaN,NaN,NaN,NaN,-14.28692136,107.6702508,121.9571721,53.78351818,64.62632786
04-12-2019,11969.95,12054.7,11935.3,12043.2,12011.06667,12011.06691,12011.06642,11961.38341,11747.87322,11581.93107,11414.47418,747194024,647067304.1,59.25743618,63.00335037,NaN,NaN,NaN,NaN,NaN,NaN,-15.7550642,102.2633419,118.0184061,60.3021978,61.01046165
05-12-2019,12071.25,12081.2,11998.75,12018.4,12032.78333,12032.78333,12032.78333,11966.81356,11758.48211,11590.57402,11420.4834,562229019,645011203.8,57.34323964,62.6602613,NaN,NaN,NaN,NaN,NaN,NaN,-18.50799053,94.88341794,113.3914085,51.78571429,55.29047676
06-12-2019,12047.35,12057.05,11888.85,11921.5,11955.8,11955.8,11955.8,11962.49798,11764.87497,11597.12701,11425.46864,609221018,647324054.5,50.48152135,61.8893297,NaN,NaN,NaN,NaN,NaN,NaN,-26.48095143,80.29021919,106.7711706,14.34759069,42.14516759
09-12-2019,11939.1,11981.95,11888.05,11937.5,11935.83333,11935.83333,11935.83333,11960.11722,11771.64458,11603.86707,11430.56348,599116022,637817156.6,51.51322472,60.99499764,NaN,NaN,NaN,NaN,NaN,NaN,-30.04240338,69.21816638,99.26056976,19.61496549,28.58275682
10-12-2019,11950.5,11953.2,11844.7,11856.8,11884.9,11884.9,11884.9,11950.27749,11774.98401,11608.87564,11434.80463,650219028,642879108,46.27621239,59.53315845,NaN,NaN,46.27621239,NaN,NaN,NaN,-36.75480518,53.31706329,90.07186847,3.852276345,12.60494417
11-12-2019,11867.35,11923.2,11832.3,11910.15,11888.55,11888.55,11888.55,11946.45582,11780.28464,11614.84147,11439.53444,997654987,659810058.4,49.90222157,58.52332238,NaN,NaN,NaN,NaN,NaN,NaN,-36.45175663,44.50717268,80.95892931,23.84379786,15.77034656
12-12-2019,11944.3,12005.5,11934,11971.8,11970.43333,11970.43351,11970.43316,11948.86955,11787.79504,11621.90996,11444.83061,752616997,669466208,53.7840596,58.11657059,NaN,NaN,NaN,NaN,NaN,NaN,-31.15467849,42.0155812,73.17025969,42.72588055,23.47398492
13-12-2019,12026.4,12098.85,12023.6,12086.7,12069.71667,12069.71667,12069.71667,11961.99626,11799.51681,11631.11372,11451.21737,597713027,670344157.7,60.00425918,57.6198914,NaN,NaN,NaN,NaN,NaN,NaN,-19.53582252,48.75048154,68.28630406,77.91730475,48.16232772
16-12-2019,12131.35,12134.65,12046.3,12053.95,12078.3,12078.3,12078.3,11970.75376,11809.49458,11639.48671,11457.21471,437703999,666511758.2,57.62364398,57.15898337,NaN,NaN,NaN,NaN,NaN,NaN,-13.94183028,50.8590162,64.80084649,67.88667688,62.84328739
17-12-2019,12082.45,12182.75,12070.35,12165,12139.36667,12139.36667,12139.36667,11989.2534,11823.43597,11649.89292,11464.25735,499586007,660795559.2,62.98610183,56.88886286,NaN,NaN,NaN,NaN,NaN,NaN,-3.208595925,60.79010158,63.99869751,94.93508346,80.24635503
18-12-2019,12197,12237.7,12163.45,12221.65,12207.6,12207.6,12207.6,12011.38641,11839.0522,11661.21484,11471.7936,518855000,654405258.5,65.3920289,56.64653258,NaN,NaN,NaN,NaN,NaN,NaN,6.718794081,72.39719011,65.67839603,96.04094721,86.28756918
19-12-2019,12223.4,12268.35,12191.15,12259.7,12239.73333,12239.73333,12239.73333,12035.03533,11855.5482,11673.06603,11479.63346,623050031,657673460.2,66.94613037,57.05413243,NaN,NaN,NaN,NaN,NaN,NaN,14.41836423,83.70135132,69.28298709,98.01628254,96.33077107
20-12-2019,12266.45,12293.9,12252.75,12271.8,12272.81667,12272.81667,12272.81667,12057.58434,11871.8718,11684.92215,11487.51572,810675995,673866509.6,67.44675579,57.53973164,NaN,NaN,NaN,NaN,67.44675579,NaN,18.62902512,92.56926849,73.94024337,95.21230503,96.42317826
23-12-2019,12235.45,12287.15,12213.25,12262.75,12254.38333,12254.38333,12254.38333,12077.12393,11887.20035,11696.36429,11495.22949,604782002,677391160.2,66.63386263,58.25647844,NaN,NaN,NaN,NaN,NaN,NaN,19.03997257,97.74020908,78.70023651,93.2517331,95.49344022
24-12-2019,12269.25,12283.7,12202.1,12214.55,12233.45,12233.45,12233.45,12090.21213,11900.03759,11706.62539,11502.38691,470290006,640838862.5,62.32541582,58.47561984,NaN,NaN,NaN,NaN,NaN,NaN,14.50593322,96.83265303,82.32671981,82.80979203,90.42461005
26-12-2019,12211.85,12221.55,12118.85,12126.55,12155.65,12155.65,12155.65,12093.67288,11908.92043,11714.94073,11508.59749,520327004,637643861.2,55.29570496,58.32936736,NaN,NaN,55.29570496,NaN,NaN,NaN,4.537148796,87.99815581,83.46100701,63.74566724,79.93573079
27-12-2019,12172.9,12258.45,12157.9,12245.8,12220.71667,12220.71667,12220.71667,12108.16117,11922.1314,11725.45279,11515.93284,383789007,625809362.2,61.61407038,59.12454944,NaN,NaN,NaN,NaN,NaN,NaN,4.90042135,89.5865337,84.68611235,89.5797227,78.71172733
30-12-2019,12274.9,12286.45,12213.8,12255.85,12252.03333,12252.03333,12252.03333,12122.22678,11935.2184,11735.95571,11523.2952,411085013,606142111.8,62.10023612,59.88076454,NaN,NaN,NaN,NaN,NaN,NaN,4.740525765,90.61176956,85.87124379,91.75693241,81.69410745
31-12-2019,12247.1,12247.1,12151.8,12168.45,12189.11667,12189.11667,12189.11667,12126.62899,11944.36474,11744.51995,11529.71465,426932011,591441461.3,55.51525301,60.54069601,NaN,NaN,NaN,NaN,NaN,NaN,-1.96873544,83.41032449,85.37905993,72.82279029,84.71981514
01-01-2020,12202.15,12222.2,12165.3,12182.5,12190,12190,12190,12131.95004,11953.70338,11753.19282,11536.21002,304077996,576355909.7,56.31715611,60.99890562,NaN,NaN,NaN,NaN,NaN,NaN,-5.952512433,77.93841939,83.89093182,69.04695749,77.87556006
02-01-2020,12198.55,12289.9,12195.25,12282.2,12255.78333,12255.78333,12255.78333,12146.25956,11966.5856,11763.66821,11543.63281,407698014,559381109.2,61.60618088,61.55762857,NaN,NaN,NaN,NaN,NaN,NaN,-2.539622666,80.71640349,83.25602616,95.67147614,79.18040797
03-01-2020,12261.1,12265.6,12191.35,12226.65,12227.86667,12227.86667,12227.86667,12153.91579,11976.7842,11772.83617,11550.429,428770001,552708158.3,57.43360394,61.37401034,NaN,NaN,NaN,NaN,NaN,NaN,-4.571458785,77.54170268,82.11316146,72.83925687,79.18589683
06-01-2020,12170.6,12179.1,11974.2,11993.05,12048.78333,12048.78358,12048.78309,12138.59524,11977.42208,11777.19684,11554.83319,396500992,542072157,43.95222323,60.39748028,NaN,NaN,43.95222323,NaN,NaN,NaN,-21.26174716,55.53597751,76.79772467,5.896152643,58.13562855
07-01-2020,12079.1,12152.15,12005.35,12052.95,12070.15,12070.15,12070.15,12130.43855,11980.38395,11782.6573,11559.78958,447818990,534507305.4,47.36406819,59.28162074,NaN,NaN,NaN,NaN,NaN,NaN,-27.48579279,42.44048368,69.92627647,24.63246794,34.45595915
08-01-2020,11939.1,12044.95,11929.6,12025.35,11999.96667,11999.96667,11999.96667,12120.43012,11982.14733,11787.46309,11564.42202,445992010,524295954.5,45.97532281,57.89471316,NaN,NaN,NaN,NaN,NaN,NaN,-32.34492537,29.49511976,61.84004513,26.28328301,18.9373012
09-01-2020,12153.15,12224.05,12132.55,12215.9,12190.83333,12190.83333,12190.83333,12129.52249,11991.3141,11795.94699,11570.90439,477469999,498286705.1,55.64479511,57.08747493,NaN,NaN,NaN,NaN,NaN,NaN,-22.09828914,34.2171837,56.31547284,78.58907494,43.1682753
10-01-2020,12271,12311.2,12213.2,12256.8,12260.4,12260.4,12260.4,12141.64415,12001.72531,11805.0728,11577.72922,660627980,493687254.2,57.40696672,56.37034714,NaN,NaN,NaN,NaN,NaN,NaN,-12.4207422,40.78954509,53.21028729,85.7442348,63.53886425
13-01-2020,12296.7,12337.75,12285.8,12329.55,12317.7,12317.7,12317.7,12159.53995,12014.58118,11815.45848,11585.21002,500967997,488850002.7,60.419161,55.92643988,NaN,NaN,NaN,NaN,NaN,NaN,-1.546300422,51.27741177,52.82371219,97.99093471,87.44141481
14-01-2020,12333.1,12374.25,12308.7,12362.3,12348.41667,12348.41667,12348.41667,12178.85043,12028.21721,11826.28703,11592.94226,616261026,497777854.1,61.73121607,55.88399704,NaN,NaN,NaN,NaN,61.73121607,NaN,6.959093424,61.52257897,54.56348554,97.31249297,93.68255416
15-01-2020,12349.4,12355.15,12278.75,12343.3,12325.73333,12325.73333,12325.73333,12194.51229,12040.5734,11836.52491,11600.40851,684352995,507016203.5,60.47866274,56.25420831,NaN,NaN,NaN,NaN,NaN,NaN,10.21532184,67.33263784,57.117316,93.03946925,96.11429897
16-01-2020,12347.1,12389.05,12315.8,12355.5,12353.45,12353.45,12353.45,12209.84446,12052.92346,11846.80164,11607.92185,395669996,500856953.3,61.02550591,56.21216799,NaN,NaN,NaN,NaN,NaN,NaN,11.97860651,72.09057414,60.11196763,92.69779084,94.34991768
17-01-2020,12328.4,12385.45,12321.4,12352.35,12353.06667,12353.06667,12353.06667,12223.41641,12064.66568,11856.8125,11615.3291,502061007,494807502.1,60.79161666,56.11869517,NaN,NaN,NaN,NaN,NaN,NaN,11.70680585,74.74547495,63.03866909,92.01218849,92.58314952
20-01-2020,12430.5,12430.5,12216.9,12224.55,12290.65,12290.65017,12290.64983,12223.52437,12070.93565,11864.09443,11621.391,491608998,478854152.2,52.07181559,55.87273535,NaN,NaN,NaN,NaN,NaN,NaN,2.192147412,65.77885336,63.58670595,58.88400878,81.19799604
21-01-2020,12195.3,12230.05,12162.3,12169.85,12187.4,12187.40017,12187.39983,12218.41253,12074.81465,11870.149,11626.8483,443975991,470813851.7,48.84255973,55.33883561,NaN,NaN,NaN,NaN,NaN,NaN,-7.95690623,53.64057316,61.59747939,47.9636654,66.28662089
22-01-2020,12218.35,12225.05,12087.9,12106.9,12139.95,12139.95,12139.95,12207.79229,12076.0729,11874.83714,11631.62494,526295007,473614101.7,45.35651835,54.17814543,NaN,NaN,NaN,NaN,NaN,NaN,-18.47991666,38.49758357,56.97750022,35.39628668,47.41465362
23-01-2020,12123.75,12189,12094.1,12180.35,12154.48333,12154.48333,12154.48333,12205.17874,12080.1622,11880.8869,11637.08489,867653976,490980450.3,49.85382672,53.63673277,NaN,NaN,NaN,NaN,NaN,NaN,-19.93883355,32.05395829,51.99279184,50.05989219,44.47328143
24-01-2020,12174.55,12272.15,12149.65,12248.25,12223.35,12223.35,12223.35,12209.28076,12086.75387,11888.16141,11643.16613,593238032,501452901.6,53.65145997,54.3295354,NaN,NaN,NaN,NaN,NaN,NaN,-15.94881678,32.05677087,48.00558764,63.61549211,49.690557
27-01-2020,12197.1,12216.6,12107,12119,12147.53333,12147.53333,12147.53333,12200.68259,12088.01843,11892.73247,11647.9008,441158009,502956551.4,46.44158523,54.26364376,NaN,NaN,NaN,NaN,NaN,NaN,-21.29797906,21.38311382,42.68109288,37.81193851,50.49577427
28-01-2020,12148.1,12163.55,12024.5,12055.8,12081.28333,12081.28333,12081.28333,12186.88425,12086.75496,11895.96153,11651.9595,478484005,505534151.1,43.37234891,54.07771705,NaN,NaN,NaN,NaN,NaN,NaN,-27.95664682,7.73528435,35.69193117,7.709359606,36.37893008
29-01-2020,12114.9,12169.6,12103.8,12129.5,12134.3,12134.3,12134.3,12181.41908,12088.43124,11900.58606,11656.71114,514362016,516048352.1,47.7120517,53.51109252,NaN,NaN,NaN,NaN,NaN,NaN,-26.28667185,2.833591354,29.12026321,25.86206897,23.79445569
30-01-2020,12147.75,12150.3,12010.6,12035.8,12065.56667,12065.56667,12065.56667,12167.5506,12086.36727,11903.26356,11660.48317,538139001,522570401.4,43.18117087,52.49496425,NaN,NaN,NaN,NaN,NaN,NaN,-30.1071721,-8.51370192,21.59347018,6.001428912,13.19095249
31-01-2020,12100.4,12103.55,11945.85,11962.1,12003.83333,12003.83333,12003.83333,12147.98388,12081.49404,11904.42864,11663.48433,771277980,539695800.4,39.96631686,51.03404681,NaN,NaN,NaN,NaN,NaN,NaN,-35.8237453,-23.18621144,12.63753386,3.352935108,11.73881099
01-02-2020,11939,12017.35,11633.3,11661.85,11770.83333,11770.83333,11770.83333,12101.68541,12065.03741,11899.6251,11663.46807,537634767,546752489.1,30.12600955,48.77653206,NaN,NaN,30.12600955,NaN,NaN,NaN,-56.80531025,-58.36910396,-1.563793705,3.581284496,4.311882838
03-02-2020,11627.45,11749.85,11614.5,11707.9,11690.75,11690.75,11690.75,12064.18204,12051.03202,11895.82857,11663.91018,669815996,557852339.4,32.85655528,46.80352438,NaN,NaN,NaN,NaN,NaN,NaN,-64.02526023,-81.59536899,-17.57010876,11.44607843,6.126766012
04-02-2020,11786.25,11986.15,11783.4,11979.65,11916.4,11916.4,11916.4,12056.13137,12048.23273,11897.4884,11667.05187,560429990,563574238.4,46.21410772,45.74556737,NaN,NaN,NaN,NaN,NaN,NaN,-47.69164159,-77.18466075,-29.49301916,44.74877451,19.92537915
05-02-2020,12005.85,12098.15,11953.35,12089.15,12046.88333,12046.88351,12046.88316,12059.276,12049.83733,11901.28368,11671.25185,758033023,577602389.6,50.4883571,45.00962026,NaN,NaN,NaN,NaN,NaN,NaN,-27.69705479,-64.11433765,-36.41728286,58.16789216,38.12091503
06-02-2020,12120,12160.6,12084.65,12137.95,12127.73333,12127.73333,12127.73333,12066.76876,12053.29273,11905.97014,11675.89561,565116010,572826791.1,52.30735934,45.02644481,NaN,NaN,NaN,NaN,NaN,NaN,-10.26659835,-49.2505308,-38.98393245,79.59400897,60.83689188
07-02-2020,12151.15,12154.7,12073.95,12098.35,12109,12109,12109,12069.7765,12055.05968,11909.77964,11680.09914,473474990,571452140.8,50.68022112,45.15770634,NaN,NaN,NaN,NaN,NaN,NaN,-0.975104309,-40.20281283,-39.22770852,73.572569,70.44482337
10-02-2020,12102.35,12103.55,11990.75,12031.5,12041.93333,12041.93333,12041.93333,12066.13112,12054.13577,11912.18994,11683.59567,524705989,566874388.9,47.96753255,45.34420735,NaN,NaN,NaN,NaN,NaN,NaN,0.991161436,-37.98875673,-38.97991816,63.40758762,72.19138853
11-02-2020,12108.4,12172.3,12099,12107.9,12126.4,12126.4,12126.4,12070.10911,12056.24417,11916.06539,11687.8176,479983993,556655938.8,51.18345179,45.43918057,NaN,NaN,NaN,NaN,NaN,NaN,7.40266238,-29.72659019,-37.12925257,75.02470919,70.6682886
12-02-2020,12151,12231.75,12144.3,12201.2,12192.41667,12192.41667,12192.41667,12082.59395,12061.92871,11921.71162,11692.92588,411729986,557458938.3,54.85315614,45.52501601,NaN,NaN,NaN,NaN,54.85315614,NaN,17.32589551,-15.47188318,-32.79777869,95.05062778,77.82764153
13-02-2020,12219.55,12225.65,12139.8,12174.65,12180.03333,12180.03333,12180.03333,12091.3612,12066.34915,11926.7203,11697.71916,501190984,557415437.2,53.6179435,46.03761303,NaN,NaN,NaN,NaN,NaN,NaN,21.24198583,-6.245296404,-27.48728223,90.74929121,86.94154273
14-02-2020,12190.15,12246.7,12091.2,12113.45,12150.45,12150.45,12150.45,12093.46489,12068.19625,11930.41792,11701.85578,622782972,563974135.9,50.77937712,46.56668647,NaN,NaN,NaN,NaN,NaN,NaN,18.92793066,-3.827368911,-22.75529957,78.92280924,88.24090941
17-02-2020,12131.8,12159.6,12037,12045.8,12080.8,12080.8,12080.8,12088.92538,12067.31796,11932.70271,11705.27811,455187005,564534686.6,47.76890082,46.57074713,NaN,NaN,NaN,NaN,NaN,NaN,12.37548307,-7.285945732,-19.6614288,68.22208162,79.29806069
18-02-2020,12028.25,12030.75,11908.05,11992.5,11977.1,11977.1,11977.1,12079.74201,12064.38392,11933.88682,11708.13604,676853973,572062634.9,45.48107651,46.7350261,NaN,NaN,NaN,NaN,NaN,NaN,4.397560604,-14.16447805,-18.56203865,59.79120531,68.97869872
19-02-2020,12090.6,12134.7,12042.1,12125.9,12100.9,12100.9,12100.9,12084.13801,12066.79632,11937.68906,11712.2929,513568014,554358336.8,51.71425626,47.57416463,NaN,NaN,NaN,NaN,NaN,NaN,7.849128883,-8.750627547,-16.59975643,80.89212275,69.63513656
20-02-2020,12119,12152,12071.45,12080.85,12101.43333,12101.43333,12101.43333,12083.82486,12067.34744,11940.52393,11715.96013,502604988,549826684.6,49.64980983,48.96872179,NaN,NaN,NaN,NaN,NaN,NaN,6.877391762,-8.003016728,-14.88040849,73.76621322,71.48318043
24-02-2020,12012.55,12012.55,11813.4,11829.4,11885.11667,11885.11667,11885.11667,12059.59393,12058.01617,11938.32345,11717.08889,490797990,552308683.6,40.04153208,49.48193442,NaN,NaN,NaN,NaN,NaN,NaN,-10.0034882,-27.38476874,-17.38128054,9.928771854,54.86236927
25-02-2020,11877.5,11883.05,11779.9,11797.9,11820.28333,11820.28333,11820.28333,12034.67069,12047.81554,11935.54279,11717.89298,461000016,551434484.2,39.02273141,48.96826468,NaN,NaN,NaN,NaN,NaN,NaN,-21.91149194,-44.77064547,-22.85915353,3.856041131,29.1836754
26-02-2020,11738.55,11783.25,11639.6,11678.5,11700.45,11700.45,11700.45,12000.74968,12033.33258,11930.45284,11717.50101,567624991,554097632.9,35.35109351,47.88703157,NaN,NaN,NaN,NaN,NaN,NaN,-35.63798789,-67.40663839,-31.7686505,6.407511118,6.730774701
27-02-2020,11661.25,11663.85,11536.7,11633.3,11611.28333,11611.28333,11611.28333,11965.75447,12017.64502,11924.56862,11716.66319,608614023,557621384,34.04517366,46.58258974,NaN,NaN,NaN,NaN,NaN,NaN,-44.9682171,-87.97892187,-43.01070477,13.6056338,7.956395351
28-02-2020,11382,11384.8,11175.05,11201.75,11253.86667,11253.86667,11253.86667,11892.99214,11985.64914,11910.25538,11711.53967,809903981,559552684.1,24.67342737,44.72496161,NaN,NaN,NaN,NaN,NaN,NaN,-75.60730819,-137.51984,-61.91253182,2.491485093,7.501543338
02-03-2020,11387.35,11433,11036.25,11132.75,11200.66667,11200.66667,11200.66667,11820.58813,11952.20212,11894.85924,11705.78057,680800027,566710947.1,23.55685977,42.98134213,NaN,NaN,NaN,NaN,NaN,NaN,-94.68681095,-180.2710455,-85.58423456,7.972241728,8.023120208
03-03-2020,11217.55,11342.25,11152.55,11303.3,11266.03333,11266.03333,11266.03333,11771.32259,11926.75497,11883.14519,11701.77579,696520016,568046148.1,31.77521704,41.59503964,NaN,NaN,NaN,NaN,NaN,NaN,-90.01747687,-198.1060806,-108.0886038,22.06204304,10.84192329
04-03-2020,11351.35,11356.6,11082.15,11251,11229.91667,11229.91667,11229.91667,11721.76806,11900.25478,11870.62746,11697.29046,797653008,579907299,30.68574081,39.86879569,NaN,NaN,NaN,NaN,NaN,NaN,-84.72420448,-213.9938594,-129.2696549,17.74133587,15.92520688
05-03-2020,11306.05,11389.5,11244.6,11269,11301.03333,11301.03333,11301.03333,11678.64729,11875.49969,11858.71405,11693.02886,1352488976,609630096.6,31.55554798,38.2929103,NaN,NaN,NaN,NaN,NaN,NaN,-74.63785639,-222.5669754,-147.929119,19.22838614,19.67725502
06-03-2020,10942.65,11035.1,10827.4,10989.45,10950.65,10950.65,10950.65,11613.00945,11840.75264,11841.5009,11686.02808,1810970968,671922844.5,26.08154128,36.52877917,NaN,NaN,NaN,NaN,NaN,NaN,-80.89487542,-249.0477133,-168.1528378,12.16408948,16.37793716
09-03-2020,10742.05,10751.55,10294.45,10451.45,10499.15,10499.15,10499.15,11502.38474,11786.27019,11813.97514,11673.74372,1565512040,726524697,19.18421123,34.48701563,NaN,NaN,NaN,NaN,NaN,NaN,-113.3768965,-309.8739585,-196.497062,8.451993217,13.28148961
11-03-2020,10334.3,10545.1,10334,10458.4,10445.83333,10445.83333,10445.83333,11402.95762,11734.19685,11787.13207,11661.65075,1218545058,761216650.5,19.4804462,32.62982775,NaN,NaN,NaN,NaN,NaN,NaN,-125.5576348,-353.4441055,-227.8864707,8.826141961,9.814074885
12-03-2020,10039.95,10040.75,9508,9590.1504,9712.9668,9712.9668,9712.9668,11230.30932,11650.11659,11743.62748,11641.0388,1343489049,804391903.3,13.04648833,29.86784432,NaN,NaN,13.04648833,NaN,NaN,NaN,-179.9424105,-452.8144838,-272.8720733,3.107049924,6.795061701
13-03-2020,9107.5996,10159.4,8555.1504,9955.2002,9556.583533,9556.583533,9556.583533,11108.87035,11583.64928,11708.21308,11624.26429,1387954045,853203106.2,24.35831436,28.06130893,NaN,NaN,NaN,NaN,NaN,NaN,-178.8125078,-496.3877081,-317.5752003,40.49430098,17.47583095
16-03-2020,9587.7998,9602.2002,9165.0996,9197.4004,9321.566733,9321.566733,9321.566733,10926.8256,11490.0709,11658.49402,11600.11639,897731985,873030156.3,18.87033709,26.54908072,NaN,NaN,NaN,NaN,NaN,NaN,-214.1964,-585.3207002,-371.1243002,19.29895962,20.96677017
17-03-2020,9285.4004,9403.7998,8915.5996,8967.0498,9095.483067,9095.483067,9095.483067,10740.18028,11391.12889,11605.19809,11573.91672,935619002,888671957.8,17.5741743,25.01704093,NaN,NaN,NaN,NaN,NaN,NaN,-236.4627766,-666.702771,-430.2399944,12.75981076,24.18435712
18-03-2020,9088.4502,9127.5498,8407.0498,8468.7998,8667.7998,8667.7998,8667.7998,10523.85833,11276.52775,11543.09119,11543.02004,1516625986,941743906.8,15.15013799,23.57411553,NaN,NaN,NaN,NaN,NaN,NaN,-265.8978757,-762.612339,-496.7144633,1.896032799,11.31826773
